title,info,file,expires,tags,usage,country
Kerb 500F Herbicide,,NZ_Kerb_500F_pkg txt_en_pms.eps,Never,"New Zealand, English, HERBICIDE, Kerb, kerb Flo, flo, propyzamide","Black, PMS 349 C Green, PMS 285 C Blue",New Zealand
Kerb 500F Herbicide,,NZ_Kerb_500F_pkg bdg_en_pms.eps,Never,"New Zealand, English, HERBICIDE, Kerb, kerb Flo, flo, propyzamide","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",New Zealand
Gallant Ultra Herbicide,,NZ_Gallant_Ultra_pkg txt_en_pms.eps,Never,"New Zealand, English, HERBICIDE, Gallant, ultra, gallant ultra","Black, PMS 349 C Green, PMS 285 C Blue",New Zealand
Gallant Ultra Herbicide,,NZ_Gallant_Ultra_pkg bdg_en_pms.eps,Never,"New Zealand, English, HERBICIDE, Gallant, ultra, gallant ultra","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",New Zealand
Cobalt Advanced Insecticide,,NZ_Cobalt_Advanced_pkg txt_en_pms.eps,Never,"New Zealand, English, INSECTICIDE, Cobalt, advanced","Black, PMS 1525 C Orange, PMS 1495 C Orange, PMS 285 C Blue",New Zealand
Boost Penetrant,,NZ_Boost_pkg txt_en_pms.eps,Never,"New Zealand, English, PENETRANT, Boost, adjuvant","Black, PMS 214 C Pink, PMS 285 C Blue",New Zealand
Boost Penetrant,,NZ_Boost_pkg bdg_en_pms.eps,Never,"New Zealand, English, PENETRANT, Boost, adjuvant","Black, PMS 214 C Pink, PMS 708 C Pink, PMS 285 C Blue",New Zealand
Banvine Herbicide,,NZ_Banvine_pkg txt_en_pms.eps,Never,"New Zealand, English, HERBICIDE, Banvine","Black, PMS 349 C Green, PMS 285 C Blue",New Zealand
Banvine Herbicide,,NZ_Banvine_pkg bdg_en_pms.eps,Never,"New Zealand, English, HERBICIDE, Banvine","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",New Zealand
Apache Herbicide,,NZ_Apache_pkg txt_en_pms.eps,Never,"New Zealand, English, HERBICIDE, Apache","Black, PMS 340 C Green, PMS 285 C Blue",New Zealand
Apache Herbicide,,NZ_Apache_pkg bdg_en_pms.eps,Never,"New Zealand, English, HERBICIDE, Apache","Black, PMS 340 C Green, PMS 376 C Green, PMS 285 C Blue",New Zealand
"2,4-DB Herbicide",,"NZ_2,4-DB_pkg txt_en_pms.eps",Never,"New Zealand, English, HERBICIDE, 2 4-DB , 24d, 24 db, 24-DB","Black, PMS 361 C Green, PMS 285 C Blue",New Zealand
"2,4-DB Herbicide",,"NZ_2,4-DB_pkg bdg_en_pms.eps",Never,"New Zealand, English, HERBICIDE, 2 4-DB , 24d, 24 db, 24-DB","Black, PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue",New Zealand
Vydate L Insecticide/Nematicide,,AU_Vydate_L_pkg bdg_en_pms.eps,Never,"Australia, English, NEMATICIDE, Vydate, vydate L, insecticide","Black, PMS 4625 C Brown, PMS 4645 C Brown, PMS 285 C Blue",Australia
Verdict 520 Herbicide,,AU_Verdict_520_pkg txt_en_pms.eps,Never,"Australia, English, HERBICIDE, Verdict, 520, verdict 520","Black, PMS 349 C Green, PMS 285 C Blue",Australia
Verdict 520 Herbicide,,AU_Verdict_520_pkg bdg_en_pms.eps,Never,"Australia, English, HERBICIDE, Verdict, 520, verdict 520","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",Australia
Uptake Spraying Oil,,AU_Uptake_pkg txt_en_pms.eps,Never,"Australia, English, SPRAYING OIL, Uptake, uptkae spryaing oil, adjuvant","Black, PMS 214 C Pink, PMS 285 C Blue",Australia
Uptake Spraying Oil,,AU_Uptake_pkg bdg_en_pms.eps,Never,"Australia, English, SPRAYING OIL, Uptake, uptkae spryaing oil, adjuvant","Black, PMS 214 C Pink, PMS 708 C Pink, PMS 285 C Blue",Australia
Tordon RegrowthMaster Herbicide,,AU_Tordon_RegrowthMaster_pkg txt_en_pms.eps,Never,"Australia, English, HERBICIDE, Tordon, Regrowth master, tordon regrowth master, woody weeds","Black, PMS 349 C Green, PMS 285 C Blue",Australia
Tordon RegrowthMaster Herbicide,,AU_Tordon_RegrowthMaster_pkg bdg_en_pms.eps,Never,"Australia, English, HERBICIDE, Tordon, Regrowth master, tordon regrowth master, woody weeds","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",Australia
Tordon 75-D Herbicide,,AU_Tordon_75-D_pkg txt_en_pms.eps,Never,"Australia, English, HERBICIDE, Tordon, 75D, 75-D, Tordon 75D, Tordon 75-D, woody weeds","Black, PMS 349 C Green, PMS 285 C Blue",Australia
Tordon 75-D Herbicide,,AU_Tordon_75-D_pkg bdg_en_pms.eps,Never,"Australia, English, HERBICIDE, Tordon, 75D, 75-D, Tordon 75D, Tordon 75-D, woody weeds","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",Australia
Talendo Fungicide,,AU_Talendo_pkg txt_en_pms.eps,Never,"Australia, English, FUNGICIDE, Talendo","Black, PMS 519 C Purple, PMS 285 C Blue",Australia
Talendo Fungicide,,AU_Talendo_pkg bdg_en_pms.eps,Never,"Australia, English, FUNGICIDE, Talendo","Black, PMS 519 C Purple, PMS 514 C Purple, PMS 285 C Blue",Australia
Stinger Herbicide,,AU_Stinger_pkg txt_en_pms.eps,Never,"Australia, English, HERBICIDE, Stinger, woody weeds","Black, PMS 349 C Green, PMS 285 C Blue",Australia
Stinger Herbicide,,AU_Stinger_pkg bdg_en_pms.eps,Never,"Australia, English, HERBICIDE, Stinger, woody weeds","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",Australia
Statesman 720 Herbicide,,AU_Statesman_720_pkg txt_en_pms.eps,Never,"Australia, English, HERBICIDE, Statesman, 720, Statesman 720","Black, PMS 349 C Green, PMS 285 C Blue",Australia
Statesman 720 Herbicide,,AU_Statesman_720_pkg bdg_en_pms.eps,Never,"Australia, English, HERBICIDE, Statesman, 720, Statesman 720","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",Australia
Reldan Grain Protector,,AU_Reldan_pkg txt_en_pms.eps,Never,"Australia, English, GRAIN PROTECTOR, Reldan, insecticide","Black, PMS 1525 C Orange, PMS 1495 C Orange, PMS 285 C Blue",Australia
PropiMax Fungicide,,AU_PropiMax_pkg txt_en_pms.eps,Never,"Australia, English, FUNGICIDE, PropiMax","Black, PMS 519 C Purple, PMS 285 C Blue",Australia
PropiMax Fungicide,,AU_PropiMax_pkg bdg_en_pms.eps,Never,"Australia, English, FUNGICIDE, PropiMax","Black, PMS 519 C Purple, PMS 514 C Purple, PMS 285 C Blue",Australia
Prodigy Insecticide,,AU_Prodigy_pkg txt_en_pms.eps,Never,"Australia, English, INSECTICIDE, Prodigy","Black, PMS 1525 C Orange, PMS 1495 C Orange, PMS 285 C Blue",Australia
Naturalure Fruit Fly Bait Concentrate Insecticide,,AU_Naturalure_Fruit Fly Bait Concentrate_pkg txt_en_pms.eps,Never,"Australia, English, fruit fly bait concentrate, Naturalure, insecticide, organic, fruit fly, bait, insecticide","Black, PMS 1525 C Orange, PMS 1495 C Orange, PMS 285 C Blue",Australia
Mycloss Xtra Fungicide,,AU_Mycloss_Xtra_pkg txt_en_pms.eps,Never,"Australia, English, FUNGICIDE, Mycloss, Mycloss Xtra, Xtra, Extra, Mycloss extra","Black, PMS 519 C Purple, PMS 285 C Blue",Australia
Mycloss Xtra Fungicide,,AU_Mycloss_Xtra_pkg bdg_en_pms.eps,Never,"Australia, English, FUNGICIDE, Mycloss, Mycloss Xtra, Xtra, Extra, Mycloss extra","Black, PMS 519 C Purple, PMS 514 C Purple, PMS 285 C Blue",Australia
Lorsban 500 EC Insecticide,,AU_Lorsban_500 EC_pkg txt_en_pms.eps,Never,"Australia, English, INSECTICIDE, Lorsban, 500, 500ec, lorsban 500, lorsban 500EC","Black, PMS 1525 C Orange, PMS 1495 C Orange, PMS 285 C Blue",Australia
Kocide Opti Fungicide,,AU_Kocide_Opti_pkg txt_en_pms.eps,Never,"Australia, English, FUNGICIDE, Kocide, kocide opti, opti","Black, PMS 519 C Purple, PMS 285 C Blue",Australia
Kocide Opti Fungicide,,AU_Kocide_Opti_pkg bdg_en_pms.eps,Never,"Australia, English, FUNGICIDE, Kocide, kocide opti, opti","Black, PMS 519 C Purple, PMS 514 C Purple, PMS 285 C Blue",Australia
Kocide Blue Xtra Fungicide,,AU_Kocide_Blue Xtra_pkg txt_en_pms.eps,Never,"Australia, English, FUNGICIDE, Kocide, kocide blue, blue, kocide blue xtra, extra","Black, PMS 519 C Purple, PMS 285 C Blue",Australia
Kocide Blue Xtra Fungicide,,AU_Kocide_Blue Xtra_pkg bdg_en_pms.eps,Never,"Australia, English, FUNGICIDE, Kocide, kocide blue, blue, kocide blue xtra, extra","Black, PMS 519 C Purple, PMS 514 C Purple, PMS 285 C Blue",Australia
Grazon Extra Herbicide,,AU_Grazon_Extra_pkg txt_en_pms.eps,Never,"Australia, English, HERBICIDE, Grazon, grazon extra, triclopyr, picloram, aminopyralid, woody weeds","Black, PMS 349 C Green, PMS 285 C Blue",Australia
Grazon Extra Herbicide,,AU_Grazon_Extra_pkg bdg_en_pms.eps,Never,"Australia, English, HERBICIDE, Grazon, grazon extra, triclopyr, picloram, aminopyralid, woody weeds","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",Australia
Garlon FallowMaster Herbicide,,AU_Garlon_FallowMaster_pkg txt_en_pms.eps,Never,"Australia, English, HERBICIDE, Garlon, Garlon Fallowmaster, fallowmaster, fallow, triclopyr","Black, PMS 349 C Green, PMS 285 C Blue",Australia
Garlon FallowMaster Herbicide,,AU_Garlon_FallowMaster_pkg bdg_en_pms.eps,Never,"Australia, English, HERBICIDE, Garlon, Garlon Fallowmaster, fallowmaster, fallow, triclopyr","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",Australia
Garlon 600 Herbicide,,AU_Garlon_600_pkg txt_en_pms.eps,Never,"Australia, English, HERBICIDE, Garlon, Garlon 600, 600, triclopyr","Black, PMS 349 C Green, PMS 285 C Blue",Australia
Garlon 600 Herbicide,,AU_Garlon_600_pkg bdg_en_pms.eps,Never,"Australia, English, HERBICIDE, Garlon, Garlon 600, 600, triclopyr","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",Australia
FallowBoss TORDON Herbicide,,AU_FallowBossTORDON_pkg txt_en_pms.eps,Never,"Australia, English, HERBICIDE, FallowBoss TORDON, fallowboss, tordon","Black, PMS 349 C Green, PMS 285 C Blue",Australia
FallowBoss TORDON Herbicide,,AU_FallowBossTORDON_pkg bdg_en_pms.eps,Never,"Australia, English, HERBICIDE, FallowBoss TORDON, fallowboss, tordon","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",Australia
Esteron LV Herbicide,,AU_Esteron_LV_pkg txt_en_pms.eps,Never,"Australia, English, HERBICIDE, Esteron, Esteron LV, LV","Black, PMS 349 C Green, PMS 285 C Blue",Australia
Esteron LV Herbicide,,AU_Esteron_LV_pkg bdg_en_pms.eps,Never,"Australia, English, HERBICIDE, Esteron, Esteron LV, LV","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",Australia
eNtrench HiLoad Nitrogen Stabiliser,,AU_eNtrench_HiLoad_pkg txt_en_pms.eps,Never,"Australia, English, NITROGEN STABILISER, eNtrench, hiload, entrench hiload, nitrogen","Black, PMS 322 C Blue, PMS 285 C Blue",Australia
eNtrench HiLoad Nitrogen Stabiliser,,AU_eNtrench_HiLoad_pkg bdg_en_pms.eps,Never,"Australia, English, NITROGEN STABILISER, eNtrench, hiload, entrench hiload, nitrogen","Black, PMS 322 C Blue, PMS 3262 C Blue, PMS 285 C Blue",Australia
Delegate Insecticide,,AU_Delegate_pkg txt_en_pms.eps,Never,"Australia, English, INSECTICIDE, Delegate","Black, PMS 1525 C Orange, PMS 1495 C Orange, PMS 285 C Blue",Australia
Crusader Herbicide,,AU_Crusader_pkg txt_en_pms.eps,Never,"Australia, English, HERBICIDE, Crusader","Black, PMS 349 C Green, PMS 285 C Blue",Australia
Crusader Herbicide,,AU_Crusader_pkg bdg_en_pms.eps,Never,"Australia, English, HERBICIDE, Crusader","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",Australia
Conserve Plus Grain Protector,.,AU_Conserve_Plus_pkg txt_en_pms.eps,Never,"Australia, English, GRAIN PROTECTOR, Conserve, Conserve Plus, insecticide","Black, PMS 1525 C Orange, PMS 285 C Blue",Australia
Conserve Plus Grain Protector,,AU_Conserve_Plus_pkg bdg_en_pms.eps,Never,"Australia, English, GRAIN PROTECTOR, Conserve, Conserve Plus, insecticide","Black, PMS 1525 C Orange, PMS 1495 C Orange, PMS 285 C Blue",Australia
Cobalt Advanced Insecticide,,AU_Cobalt_Advanced_pkg txt_en_pms.eps,Never,"Australia, English, INSECTICIDE, Cobalt, Cobalt Advanced","Black, PMS 1525 C Orange, PMS 1495 C Orange, PMS 285 C Blue",Australia
Barnstorm Herbicide,,AU_Barnstorm_pkg txt_en_pms.eps,Never,"Australia, English, HERBICIDE, Barnstorm, Rice","Black, PMS 349 C Green, PMS 285 C Blue",Australia
Barnstorm Herbicide,,AU_Barnstorm_pkg bdg_en_pms.eps,Never,"Australia, English, HERBICIDE, Barnstorm, Rice","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",Australia
Access Herbicide,,AU_Access_pkg txt_en_pms.eps,Never,"Australia, English, HERBICIDE, Access, woody weeds","Black, PMS 349 C Green, PMS 285 C Blue",Australia
Access Herbicide,,AU_Access_pkg bdg_en_pms.eps,Never,"Australia, English, HERBICIDE, Access, woody weeds","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",Australia
Vindicate Nitrogen Stabilizer,,US_Vindicate_Optinyte technology_pkg txt_en_pms.eps,Never,"U.S., Vindicate Nitrogen Stabilizer, Optinyte technology, English","Black, PMS 322 C Blue, PMS 285 C Blue",United States
Vindicate Nitrogen Stabilizer,,US_Vindicate_Optinyte technology_pkg bdg_en_pms.eps,Never,"U.S., Vindicate Nitrogen Stabilizer, Optinyte technology, English","Black, PMS 322 C Blue, PMS 3262 C Blue, PMS 285 C Blue",United States
Salibro Nematicide,,US_Salibro_Reklemel_active_pkg_txt_en_pms.eps,Never,"U.S., Salibro Nematicide, English","Black, PMS 4625 C Brown, PMS 285 C Blue",United States
Salibro Nematicide,,US_Salibro_Reklemel_active_pkg_bdg_en_pms.eps,Never,"U.S., Salibro Nematicide, English","Black, PMS 4625 C Brown, PMS 4645 C Brown, PMS 285 C Blue",United States
PinnitMax Nitrogen Stabilizer,,US_PinnitMax_pkg txt_en_pms.eps,Never,"U.S., PinnitMax Nitrogen Stabilizer, English","Black, PMS 322 C Blue, PMS 285 C Blue",United States
PinnitMax Nitrogen Stabilizer,,US_PinnitMax_pkg bdg_en_pms.eps,Never,"U.S., PinnitMax Nitrogen Stabilizer, English","Black, PMS 322 C Blue, PMS 3262 C Blue, PMS 285 C Blue",United States
NativeKlean Herbicide,,US_NativeKlean_pkg txt_en_pms.eps,Never,"U.S., NativeKlean Herbicide, English","Black, PMS 349 C Green, PMS 285 C Blue",United States
NativeKlean Herbicide,,US_NativeKlean_pkg bdg_en_pms.eps,Never,"U.S., NativeKlean Herbicide, English","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",United States
MezaVue Herbicide,,US_MezaVue_pkg txt_en_pms.eps,Never,"U.S., MezaVue Herbicide, English","Black, PMS 340 C Green, PMS 285 C Blue",United States
MezaVue Herbicide,,US_MezaVue_pkg bdg_en_pms.eps,Never,"U.S., MezaVue Herbicide, English","Black, PMS 340 C Green, PMS 376 C Green, PMS 285 C Blue",United States
Surveil Co-Pack Herbicide,,US_Surveil_Co-Pack_pkg txt_en_pms.eps,Never,"U.S., Surveil Co-Pack Herbicide, English","Black, PMS 349 C Green, PMS 285 C Blue",United States
Surveil Co-Pack Herbicide,,US_Surveil_Co-Pack_pkg bdg_en_pms.eps,Never,"U.S., Surveil Co-Pack Herbicide, English","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",United States
Surveil Herbicide,,US_Surveil_pkg txt_en_pms.eps,Never,"U.S., Surveil Herbicide, English","Black, PMS 349 C Green, PMS 285 C Blue",United States
Surveil Herbicide,,US_Surveil_pkg bdg_en_pms.eps,Never,"U.S., Surveil Herbicide, English","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",United States
Surpass NXT Herbicide,,US_Surpass_NXT_pkg txt_en_pms.eps,Never,"U.S., Surpass NXT Herbicide, English","Black, PMS 349 C Green, PMS 285 C Blue",United States
Surpass NXT Herbicide,,US_Surpass_NXT_pkg bdg_en_pms.eps,Never,"U.S., Surpass NXT Herbicide, English","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",United States
Surpass EC Herbicide,,US_Surpass_EC_pkg txt_en_pms.eps,Never,"U.S., Surpass EC Herbicide, English","Black, PMS 349 C Green, PMS 285 C Blue",United States
Surpass EC Herbicide,,US_Surpass_EC_pkg bdg_en_pms.eps,Never,"U.S., Surpass EC Herbicide, English","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",United States
Surpass Herbicide,,US_Surpass_pkg txt_en_pms.eps,Never,"U.S., Surpass Herbicide, English","Black, PMS 349 C Green, PMS 285 C Blue",United States
Surpass Herbicide,,US_Surpass_pkg bdg_en_pms.eps,Never,"U.S., Surpass Herbicide, English","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",United States
Prequel Herbicide,,US_Prequel_pkg txt_en_pms.eps,Never,"U.S., Prequel Herbicide, English","Black, PMS 349 C Green, PMS 285 C Blue",United States
Prequel Herbicide,,US_Prequel_pkg bdg_en_pms.eps,Never,"U.S., Prequel Herbicide, English","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",United States
Position Herbicide,,US_Position_pkg txt_en_pms.eps,Never,"U.S., Position Herbicide, English","Black, PMS 349 C Green, PMS 285 C Blue",United States
Position Herbicide,,US_Position_pkg bdg_en_pms.eps,Never,"U.S., Position Herbicide, English","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",United States
Pathway Herbicide,,US_Pathway_pkg txt_en_pms.eps,Never,"U.S., Pathway Herbicide, English","Black, PMS 340 C Green, PMS 285 C Blue",United States
Pathway Herbicide,,US_Pathway_pkg bdg_en_pms.eps,Never,"U.S., Pathway Herbicide, English","Black, PMS 340 C Green, PMS 376 C Green, PMS 285 C Blue",United States
Pathfinder II Herbicide,,US_Pathfinder_II_pkg txt_en_pms.eps,Never,"U.S., Pathfinder II Herbicide, English","Black, PMS 340 C Green, PMS 285 C Blue",United States
Pathfinder II Herbicide,,US_Pathfinder_II_pkg bdg_en_pms.eps,Never,"U.S., Pathfinder II Herbicide, English","Black, PMS 340 C Green, PMS 376 C Green, PMS 285 C Blue",United States
Opensight Herbicide,,US_Opensight_pkg txt_en_pms.eps,Never,"U.S., Opensight Herbicide, English","Black, PMS 340 C Green, PMS 285 C Blue",United States
Opensight Herbicide,,US_Opensight_pkg bdg_en_pms.eps,Never,"U.S., Opensight Herbicide, English","Black, PMS 340 C Green, PMS 376 C Green, PMS 285 C Blue",United States
MatchPoint Insecticide,,US_MatchPoint_pkg txt_en_pms.eps,Never,"U.S., MatchPoint Insecticide, English","Black, PMS 1525 C Orange, PMS 285 C Blue",United States
MatchPoint Insecticide,,US_MatchPoint_pkg bdg_en_pms.eps,Never,"U.S., MatchPoint Insecticide, English","Black, PMS 1525 C Orange, PMS 1495 C Orange, PMS 285 C Blue",United States
Loyant Herbicide,,US_Loyan_Rinskor active_pkg txt_en_pms.eps,Never,"U.S., Loyant Herbicide, Rinskor active, English","Black, PMS 349 C Green, PMS 285 C Blue",United States
Loyant Herbicide,,US_Loyan_Rinskor active_pkg bdg_en_pms.eps,Never,"U.S., Loyant Herbicide, Rinskor active, English","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",United States
Grasp Herbicide,,US_Grasp_pkg txt_en_pms.eps,Never,"U.S., Grasp Herbicide, English","Black, PMS 349 C Green, PMS 285 C Blue",United States
Grasp Herbicide,,US_Grasp_pkg bdg_en_pms.eps,Never,"U.S., Grasp Herbicide, English","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",United States
Granite SC Herbicide,,US_Granite_SC_pkg txt_en_pms.eps,Never,"U.S., Granite SC Herbicide, English","Black, PMS 349 C Green, PMS 285 C Blue",United States
Granite SC Herbicide,,US_Granite_SC_pkg bdg_en_pms.eps,Never,"U.S., Granite SC Herbicide, English","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",United States
Granite GR Herbicide,,US_Granite_GR_pkg txt_en_pms.eps,Never,"U.S., Granite GR Herbicide, English","Black, PMS 349 C Green, PMS 285 C Blue",United States
Granite GR Herbicide,,US_Granite_GR_pkg bdg_en_pms.eps,Never,"U.S., Granite GR Herbicide, English","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",United States
Grandstand R Herbicide,,US_Grandstand_R_pkg txt_en_pms.eps,Never,"U.S., Grandstand R Herbicide, English","Black, PMS 349 C Green, PMS 285 C Blue",United States
Grandstand R Herbicide,,US_Grandstand_R_pkg bdg_en_pms.eps,Never,"U.S., Grandstand R Herbicide, English","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",United States
Starane NXT Herbicide,,US_Starane_NXT_pkg txt_en_pms.eps,Never,"U.S., Starane NXT Herbicide, English","Black, PMS 349 C Green, PMS 285 C Blue",United States
Starane NXT Herbicide,,US_Starane_NXT_pkg bdg_en_pms.eps,Never,"U.S., Starane NXT Herbicide, English","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",United States
Resolve SG Herbicide,,US_Resolve_SG_pkg txt_en_pms.eps,Never,"U.S., Resolve SG Herbicide, English","Black, PMS 349 C Green, PMS 285 C Blue",United States
Resolve SG Herbicide,,US_Resolve_SG_pkg bdg_en_pms.eps,Never,"U.S., Resolve SG Herbicide, English","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",United States
Resolve Q Herbicide,,US_Resolve_Q_pkg txt_en_pms.eps,Never,"U.S., Resolve Q Herbicide, English","Black, PMS 349 C Green, PMS 285 C Blue",United States
Resolve Q Herbicide,,US_Resolve_Q_pkg bdg_en_pms.eps,Never,"U.S., Resolve Q Herbicide, English","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",United States
Rally 40WSP Fungicide,,US_Rally_40WSP_pkg txt_en_pms.eps,Never,"U.S., Rally 40WSP Fungicide, English","Black, PMS 519 C Purple, PMS 285 C Blue",United States
Rally 40WSP Fungicide,,US_Rally_40WSP_pkg bdg_en_pms.eps,Never,"U.S., Rally 40WSP Fungicide, English","Black, PMS 519 C Purple, PMS 514 C Purple, PMS 285 C Blue",United States
Rally Fungicide,,US_Rally_pkg txt_en_pms.eps,Never,"U.S., Rally Fungicide, English","Black, PMS 519 C Purple, PMS 285 C Blue",United States
Rally Fungicide,,US_Rally_pkg bdg_en_pms.eps,Never,"U.S., Rally Fungicide, English","Black, PMS 519 C Purple, PMS 514 C Purple, PMS 285 C Blue",United States
Radiant SC Insecticide,,US_Radiant_SC_pkg txt_en_pms.eps,Never,"U.S., Radiant SC Insecticide, English","Black, PMS 1525 C Orange, PMS 285 C Blue",United States
Radiant SC Insecticide,,US_Radiant_SC_pkg bdg_en_pms.eps,Never,"U.S., Radiant SC Insecticide, English","Black, PMS 1525 C Orange, PMS 1495 C Orange, PMS 285 C Blue",United States
Radiant Insecticide,,US_Radiant_pkg txt_en_pms.eps,Never,"U.S., Radiant Insecticide, English","Black, PMS 1525 C Orange, PMS 285 C Blue",United States
Radiant Insecticide,,US_Radiant_pkg bdg_en_pms.eps,Never,"U.S., Radiant Insecticide, English","Black, PMS 1525 C Orange, PMS 1495 C Orange, PMS 285 C Blue",United States
PasturAll HL Herbicide,,US_PasturAll_HL_pkg txt_en_pms.eps,Never,"U.S., PasturAll HL Herbicide, English","Black, PMS 340 C Green, PMS 285 C Blue",United States
PasturAll HL Herbicide,,US_PasturAll_HL_pkg bdg_en_pms.eps,Never,"U.S., PasturAll HL Herbicide, English","Black, PMS 340 C Green, PMS 376 C Green, PMS 285 C Blue",United States
PasturAll Herbicide,,US_PasturAll_pkg txt_en_pms.eps,Never,"U.S., PasturAll Herbicide, English","Black, PMS 340 C Green, PMS 285 C Blue",United States
PasturAll Herbicide,,US_PasturAll_pkg bdg_en_pms.eps,Never,"U.S., PasturAll Herbicide, English","Black, PMS 340 C Green, PMS 376 C Green, PMS 285 C Blue",United States
Milestone Herbicide,,US_Milestone_pkg txt_en_pms.eps,Never,"U.S., Milestone Herbicide, English","Black, PMS 340 C Green, PMS 285 C Blue",United States
Milestone Herbicide,,US_Milestone_pkg bdg_en_pms.eps,Never,"U.S., Milestone Herbicide, English","Black, PMS 340 C Green, PMS 376 C Green, PMS 285 C Blue",United States
Matrix SG Herbicide,,US_Matrix_SG_pkg txt_en_pms.eps,Never,"U.S., Matrix SG Herbicide, English","Black, PMS 349 C Green, PMS 285 C Blue",United States
Matrix SG Herbicide,,US_Matrix_SG_pkg bdg_en_pms.eps,Never,"U.S., Matrix SG Herbicide, English","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",United States
Matrix FNV Herbicide,,US_Matrix_FNV_pkg txt_en_pms.eps,Never,"U.S., Matrix FNV Herbicide, English","Black, PMS 349 C Green, PMS 285 C Blue",United States
Matrix FNV Herbicide,,US_Matrix_FNV_pkg bdg_en_pms.eps,Never,"U.S., Matrix FNV Herbicide, English","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",United States
Matrix Herbicide,,US_Matrix_pkg txt_en_pms.eps,Never,"U.S., Matrix Herbicide, English","Black, PMS 349 C Green, PMS 285 C Blue",United States
Matrix Herbicide,,US_Matrix_pkg bdg_en_pms.eps,Never,"U.S., Matrix Herbicide, English","Black, PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue",United States
Lorsban 50WSP Insecticide,,US_Lorsban_50WSP_pkg txt_en_pms.eps,Never,"U.S. Lorsban 50WSP Insecticide, English","Black, PMS 1525 C Orange, PMS 285 C Blue",United States
Lorsban 50WSP Insecticide,,US_Lorsban_50WSP_pkg bdg_en_pms.eps,Never,"U.S. Lorsban 50WSP Insecticide, English","Black, PMS 1525 C Orange, PMS 1495 C Orange, PMS 285 C Blue",United States
Lorsban 15G Insecticide,,US_Lorsban_15G_pkg txt_en_pms.eps,Never,"U.S., Lorsban 15G Insecticide, English","Black, PMS 1525 C Orange, PMS 285 C Blue",United States
Lorsban 15G Insecticide,,US_Lorsban_15G_pkg bdg_en_pms.eps,Never,"U.S., Lorsban 15G Insecticide, English","Black, PMS 1525 C Orange, PMS 1495 C Orange, PMS 285 C Blue",United States
Lorsban Advanced Insecticide,,US_Lorsban_Advanced_pkg txt_en_pms.eps,Never,"U.S., Lorsban Advanced Insecticide, English","Black, PMS 1525 C Orange, PMS 285 C Blue",United States
Lorsban Advanced Insecticide,,US_Lorsban_Advanced_pkg bdg_en_pms.eps,Never,"U.S., Lorsban Advanced Insecticide, English","Black, PMS 1525 C Orange, PMS 1495 C Orange, PMS 285 C Blue",United States
Lock-On Insecticide,,US_Lock-On_pkg txt_en_pms.eps,Never,"U.S., Lock-On Insecticide, English","Black, PMS 1525 C Orange, PMS 285 C Blue",United States
Lock-On Insecticide,,US_Lock-On_pkg bdg_en_pms.eps,Never,"U.S., Lock-On Insecticide, English","Black, PMS 1525 C Orange, PMS 1495 C Orange, PMS 285 C Blue",United States
