title,info,file,expires,tags,usage,country
Xtreem Biological Insecticide,"Xtreem®, Biological Insecticide - Spain",ES_Xtreem_pkg_bdg_es_pms.eps,Never,"Spain, Xtreem®, INSECTICIDA NATURAL, Spanish, Biological Insecticide","Black, PMS 285 C Blue, PMS 1525 C Orange, PMS 1495 C Orange",
Broadway Star Herbicide,"Broadway Star, Erbicid",RO_Broadway_Star_pkg_txt_ro_pms.eps,Never,"Romania, Broadway Star, Erbicid, Romanian, Herbicide","PMS 361 C Green, PMS 285 C Blue, Black",
Broadway Star Herbicide,"Broadway Star, Erbicid",RO_Broadway_Star_pkg_bdg_ro_pms.eps,Never,"Romania, Broadway Star, Erbicid, Romanian, Herbicide","PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue, Black",
Sentrisol L Insecticide,Sentrisol L,FR_Sentrisol_L_pkg_txt_fr_pms.eps,Never,"France, Sentrisol L, Insecticide ,Hexaflumuron, French, insecticide","PMS 362 C Green, PMS 285 C Blue, Black",
Sentrisol L Insecticide,Sentrisol L,FR_Sentrisol_L_pkg_bdg_fr_pms.eps,Never,"France, Sentrisol L, Insecticide ,Hexaflumuron, French, insecticide","PMS 362 C Green, PMS 376 C Green, PMS 285 C Blue, Black",
Sentriwick Insecticide,Sentriwick,FR_Sentriwick_pkg_txt_fr_pms.eps,Never,"France, Sentriwick, Insecticide, Hexaflumuron, French, insecticide","PMS 362 C Green, PMS 285 C Blue, Black",
Sentriwick Insecticide,Sentriwick,FR_Sentriwick_pkg_bdg_fr_pms.eps,Never,"France, Sentriwick, Insecticide, Hexaflumuron, French, insecticide","PMS 362 C Green, PMS 376 C Green, PMS 285 C Blue, Black",
Recrute Pro Insecticide,Recrute Pro,FR_Recrute_Pro_pkg_bdg_fr_pms.eps,Never,"France, Recrute PRO, Insecticide, Hexaflumuron, French, insecticide","PMS 362 C Green, PMS 376 C Green, PMS 285 C Blue, Black",
Recrute Pro Insecticide,Recrute Pro,FR_Recrute_Pro_pkg_txt_fr_pms.eps,Never,"France, Recrute PRO, Insecticide, Hexaflumuron, French, insecticide","PMS 362 C Green, PMS 285 C Blue, Black",
Sentrisol HD Insecticide,Sentrisol HD,FR_Sentrisol_HD_pkg_bdg_fr_pms.eps,Never,"France, Recrute HD, Insecticide ,Hexaflumuron, French, insecticide","PMS 362 C Green, PMS 376 C Green, PMS 285 C Blue, Black",
Sentrisol HD Insecticide,Sentrisol HD,FR_Sentrisol_HD_pkg_txt_fr_pms.eps,Never,"France, Recrute HD, Insecticide ,Hexaflumuron, French, insecticide","PMS 362 C Green, PMS 285 C Blue, Black",
Verdict Max Herbicide,Verdict Max Herbicida,AR_Verdict_Max_pkg_txt_es_pms.eps,Never,"Argentina, Verdict Max, herbicida, spanish, herbicide","Black, PMS 361 C Green, PMS 285 C Blue",
Mirage Max Herbicide,Mirage Max Herbicida,AR_Mirage_Max_pkg_txt_es_pms.eps,Never,"Argentina, Mirage Max, herbicida, spanish, herbicide","Black, PMS 361 C Green, PMS 285 C Blue",
Walux Herbicide,Walux Herbicida,AR_Walux_pkg_txt_es_pms.eps,Never,"Argentina, Walux, herbicida, spanish, herbicide","Black, PMS 361 C Green, PMS 285 C Blue",
Peacoq,Peacoq,BE_Peacoq_Inatreq_active_pkg_bdg_fr_pms.eps,Never,"Belgium, Peacoq, Fongicide, Fenpicoxamide, French, Dutch , Fungicide","Black, PMS 519 C Purple, PMS 514 C Purple, PMS 285 C Blue",
Peacoq,Peacoq,BE_Peacoq_Inatreq_active_pkg_txt_fr_pms.eps,Never,"Belgium, Peacoq, Fongicide, Fenpicoxamide, French, Dutch , Fungicide","Black, PMS 519 C Purple, PMS 285 C Blue",
Sentricon Recruit IV AG,セントリコン/シロアリ防除システム,JP_Sentricon_Recruit_IV_AG_pkg_txt_ja_pms.eps,Never,"Japan,日本,セントリコン,シロアリ,Japanese,termiticide","PMS 362 C Green, PMS 285 C Blue, Black",
Zorvec Endavia Fungicide,Zorvec Endavia,BE_Zorvec_Endavia_pkg_txt_fr-nl_pms.eps,Never,"Belgium, Zorvec Endavia, Fongicide, Oxathiapiprolin, French, Dutch, Fungicide","Black, PMS 513 C Purple, PMS 285 C Blue",
Zorvec Endavia Fungicide,Zorvec Endavia,BE_Zorvec_Endavia_pkg_bdg_fr-nl_pms.eps,Never,"Belgium, Zorvec Endavia, Fongicide, Oxathiapiprolin, French, Dutch, Fungicide","PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue, Black",
Sentricon Recruit IV,セントリコン/シロアリ防除システム,JP_Sentricon_Recruit_IV_pkg_txt_ja_pms.eps,Never,"Japan,日本,セントリコン,シロアリ,Japanese,termiticide","PMS 362 C Green, PMS 285 C Blue, Black",
Sentricon Recruit IV,セントリコン/シロアリ防除システム,JP_Sentricon_Recruit_IV_pkg_bdg_ja_pms.eps,Never,"Japan,日本,セントリコン,シロアリ,Japanese,termiticide","PMS 362 C Green, PMS 376 C Green, PMS 285 C Blue, Black",
Sentricon RTI station,セントリコン/シロアリ防除システム,JP_Sentricon_RTI_station_pkg_bdg_ja_pms.eps,Never,"Japan,⽇本,セントリコン,シロアリ,Japanese,termiticide","PMS 362 C Green, PMS 376 C Green, PMS 285 C Blue, Black",
Sentricon RTI station,セントリコン/シロアリ防除システム,JP_Sentricon_RTI_station_pkg_txt_ja_pms.eps,Never,"Japan,⽇本,セントリコン,シロアリ,Japanese,termiticide","PMS 362 C Green, PMS 285 C Blue, Black",
Sentricon Recruit,セントリコン/シロアリ防除システム,JP_Sentricon_Recruit_pkg_txt_ja_pms.eps,Never,"Japan,日本,セントリコン,シロアリ,Japanese,termiticide","PMS 362 C Green, PMS 285 C Blue, Black",
Sentricon inground station,セントリコン/シロアリ防除システム,JP_Sentricon_inground_station_pkg_txt_ja_pms.eps,Never,"Japan,日本,セントリコン,シロアリ,Japanese,termiticide","PMS 362 C Green, PMS 285 C Blue, Black",
Sentricon single station,セントリコン/シロアリ防除システム,JP_Sentricon_single_station_pkg_txt_ja_pms.eps,Never,"Japan,日本,セントリコン,シロアリ,Japanese,termiticide","PMS 362 C Green, PMS 285 C Blue, Black",
Vivolt Adjuvant,Vivolt,DE_Vivolt_pkg_bdg_de_pms.eps,Never,"Germany, Vivolt, Netzmittel, 1.2 benzisotiazol, German, Adjuvant","Black, PMS 214 C Pink, PMS 708 C Pink, PMS 285 C Blue",
Vivolt Adjuvant,Vivolt,DE_Vivolt_pkg_txt_de_pms.eps,Never,"Germany, Vivolt, Netzmittel, 1.2 benzisotiazol, German, Adjuvant","Black, PMS 214 C Pink, PMS 285 C Blue",
Recrute HD,Recrute HD,FR_Recrute_HD_pkg_bdg_fr_pms.eps,Never,"France, Recrute HD, Insecticide ,Hexaflumuron, French, insecticide","Black, PMS 362 C Green, PMS 376 C Green, PMS 285 C Blue",
Recrute HD,Recrute HD,FR_Recrute_HD_pkg_txt_fr_pms.eps,Never,"France, Recrute HD, Insecticide ,Hexaflumuron, French, insecticide","Black, PMS 362 C Green, PMS 285 C Blue",
Kerb 480 HERBICIDE,"Kerb 480, HERBICIDE - Italy",IT_Kerb_480_pkg_txt_it_pms.eps,Never,"Italy, Kerb 480, ERBICIDA, Italian, Herbicide","PMS 349 C Green, PMS 285 C Blue, Black",
Kerb 480 HERBICIDE,"Kerb 480, HERBICIDE - Italy",IT_Kerb_480_pkg_bdg_it_pms.eps,Never,"Italy, Kerb 480, ERBICIDA, Italian, Herbicide","PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue, Black",
Kerb 80 EDF HERBICIDE,"Kerb 80 EDF, HERBICIDE - Italy",IT_Kerb_80_EDF_pkg_bdg_it_pms.eps,Never,"Italy, Kerb 80 EDF, ERBICIDA, Italian, Herbicide","PMS 349 C Green, PMS 376 C Green, PMS 285 C Blue, Black",
Kerb 80 EDF HERBICIDE,"Kerb 80 EDF, HERBICIDE - Italy",IT_Kerb_80_EDF_pkg_txt_it_pms.eps,Never,"Italy, Kerb 80 EDF, ERBICIDA, Italian, Herbicide","PMS 349 C Green, PMS 285 C Blue, Black",
Zorvec Vinabel 340 SE FUNGICIDE,"Zorvec Vinabel 340 SE, FUNGICIDE - Greece",GR_Zorvec Vinabel_340 SE_pkg txt_el_pms.eps,Never,"Greece, Zorvec Vinabel 340 SE, ΜΥΚΗΤΟΚΤΟΝΟ, Greek, FUNGICIDE","PMS 513 C Purple, PMS 285 C Blue, Black",
Zorvec Vinabel 340 SE FUNGICIDE,"Zorvec Vinabel 340 SE, FUNGICIDE - Greece",GR_Zorvec Vinabel_340 SE_pkg bdg_el_pms.eps,Never,"Greece, Zorvec Vinabel 340 SE, ΜΥΚΗΤΟΚΤΟΝΟ, Greek, FUNGICIDE","PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue, Black",
Chantico FUNGICIDE,"Chantico, Fungicide - Italy",IT_Chantico_pkg_bdg_it_pms.eps,Never,"Italy, Chantico, Fungicida, Italian, Fungicide","Black, PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue",
Chantico FUNGICIDE,"Chantico, Fungicide - Italy",IT_Chantico_pkg_txt_it_pms.eps,Never,"Italy, Chantico, Fungicida, Italian, Fungicide","Black, PMS 513 C Purple, PMS 285 C Blue",
Aquino Fungicide,Aquino,BE_Aquino_Inatreq_active_pkg_bdg_fr-nl_pms.eps,Never,"Belgium, Aquino, Fongicide, Fenpicoxamide, French, Dutch, Fungicide","Black, PMS 519 C Purple, PMS 514 C Purple, PMS 285 C Blue",
Aquino Fungicide,Aquino,BE_Aquino_Inatreq_active_pkg_txt_fr-nl_pms.eps,Never,"Belgium, Aquino, Fongicide, Fenpicoxamide, French, Dutch, Fungicide","Black, PMS 519 C Purple, PMS 285 C Blue",
Starane HD HERBICIDE,"Starane HD, HERBICIDE - Italy",IT_Starane_HD_pkg_txt_it_pms.eps,Never,"Italy, Starane HD, ERBICIDA, Italian, Herbicide","PMS 340 C Green, PMS 285 C Blue, Black",
Starane HD HERBICIDE,"Starane HD, HERBICIDE - Italy",IT_Starane_HD_pkg_bdg_it_pms.eps,Never,"Italy, Starane HD, ERBICIDA, Italian, Herbicide","PMS 340 C Green, PMS 376 C Green, PMS 285 C Blue, Black",
Tocon Xtra,Tocon Xtra Herbicida,BO_Tocon_Xtra_pkg_txt_es_pms.eps,Never,"Bolivia, Tocon Xtra, herbicida, spanish, herbicide","PMS 361 C Green, PMS 285 C Blue, Black",
SKELETON Regulátor,SKELETON Regulátor,SK_Skeleton_pkg_bdg_sk_pms.eps,Never,"Slovakia, Skeleton, Regulátor, Slovak","PMS 7466 C Blue, PMS C 3262 C Blue, PMS 285 C Blue, Black",
SKELETON Regulátor,SKELETON Regulátor,SK_Skeleton_pkg_txt_sk_pms.eps,Never,"Slovakia, Skeleton, Regulátor, Slovak","PMS 7466 C Blue, PMS 285 C Blue, Black",
PROMIR Fungicíd,PROMIR Fungicíd,SK_Promir_pkg_txt_sk_pms.eps,Never,"Slovakia, Promir, Fungicíd, Slovak","PMS 513 C Purple, PMS 285 C Blue, Black",
PROMIR Fungicíd,PROMIR Fungicíd,SK_Promir_pkg_bdg_sk_pms.eps,Never,"Slovakia, Promir, Fungicíd, Slovak","PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue, Black",
SOLIGOR Fungicíd,SOLIGOR Fungicíd,SK_Soligor_pkg_txt_sk_pms.eps,Never,"Slovakia, Soligor, Fungicíd, Slovak","Black, PMS 513 C Purple, PMS 285 C Blue",
SOLIGOR Fungicíd,SOLIGOR Fungicíd,SK_Soligor_pkg_bdg_sk_pms.eps,Never,"Slovakia, Soligor, Fungicíd, Slovak","Black, PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue",
FIXATOR Regulátor rastu,FIXATOR Regulátor rastu,SK_Fixator_pkg_txt_sk_pms.eps,Never,"Slovakia, Fixator, Regulátor rastu, Slovak","Black, PMS 7466 C Blue, PMS 285 C Blue",
FIXATOR Regulátor rastu,FIXATOR Regulátor rastu,SK_Fixator_pkg_bdg_sk_pms.eps,Never,"Slovakia, Fixator, Regulátor rastu, Slovak","Black, PMS 7466 C Blue, PMS 3262 C Blue, PMS 285 C Blue",
Vector Herbicde,Vector erbicid,RO_Vector_pkg_bdg_ro_pms.eps,Never,"Romania, Vector erbicid, Romanian, herbicide","PMS 361 C Green, PMS 376 C Green, PMS 285 Blue, Black",
Vector Herbicde,Vector erbicid,RO_Vector_pkg_txt_ro_pms.eps,Never,"Romania, Vector erbicid, Romanian, herbicide","PMS 361 C Green, PMS 285 Blue, Black",
Polyglykol,Polyglykol adjuvant,HU_Polyglycol_26-2N_pkg_txt_hu_pms.eps,Never,"Hungary, Polyglykol, permetezési segédanyag,Hungarian, adjuvant.","PMS 214 C Pink, PMS 285 C Blue, Black",
Polyglykol,Polyglykol adjuvant,HU_Polyglycol_26-2N_pkg_bdg_hu_pms.eps,Never,"Hungary, Polyglykol, permetezési segédanyag,Hungarian, adjuvant.","PMS 214 C Pink, PMS 708 C Pink, PMS 285 C Blue, Black",
GAZELLE Insekticíd,GAZELLE Insekticíd,SK_Gazelle_pkg_bdg_sk_pms.eps,Never,"Slovakia, Gazelle, Insekticíd, Slovak","PMS 158 C Orange, PMS 1495 C Orange, PMS 285 Blue, Black",
GAZELLE Insekticíd,GAZELLE Insekticíd,SK_Gazelle_pkg_txt_sk_pms.eps,Never,"Slovakia, Gazelle, Insekticíd, Slovak","PMS 158 C Orange, PMS 285 Blue, Black",
KARIS 10 SC Insekticíd,KARIS 10 SC Insekticíd,SK_Karis_10_SC_pkg_txt_sk_pms.eps,Never,"Slovakia, Karis 10 SC, Insekticíd, Slovak","PMS 158 C Orange, PMS 285 Blue, Black",
KARIS 10 SC Insekticíd,KARIS 10 SC Insekticíd,SK_Karis_10_SC_pkg_bdg_sk_pms.eps,Never,"Slovakia, Karis 10 SC, Insekticíd, Slovak","PMS 158 C Orange, PMS 1495 C Orange, PMS 285 Blue, Black",
MAGMA Insekticíd,MAGMA Insekticíd,SK_Magma_pkg_bdg_sk_pms.eps,Never,"Slovakia, Magma, Insekticíd, Slovak","PMS 158 C Orange, PMS 1495 C Orange, PMS 285 Blue, Black",
MAGMA Insekticíd,MAGMA Insekticíd,SK_Magma_pkg_txt_sk_pms.eps,Never,"Slovakia, Magma, Insekticíd, Slovak","PMS 158 C Orange, PMS 285 Blue, Black",
RALLY Herbicíd,RALLY Herbicíd,SK_Rally_pkg_bdg_sk_pms.eps,Never,"Slovakia, Rally, Herbicíd, Slovak","Black, PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue",
RALLY Herbicíd,RALLY Herbicíd,SK_Rally_pkg_txt_sk_pms.eps,Never,"Slovakia, Rally, Herbicíd, Slovak","Black, PMS 361 C Green, PMS 285 C Blue",
RAFAN MAX Insekticid,RAFAN MAX Insekticíd,SK_Rafan_Max_pkg_bdg_sk_pms.eps,Never,"Slovakia, Rafan Max, Insekticíd, Slovak","Black, PMS 158 C Orange, PMS 1495 C Orange, PMS 285 C Blue",
RAFAN MAX Insekticid,RAFAN MAX Insekticíd,SK_Rafan_Max_pkg_txt_sk_pms.eps,Never,"Slovakia, Rafan Max, Insekticíd, Slovak","Black, PMS 158 C Orange, PMS 285 C Blue",
PILOT Herbicíd,PILOT Herbicíd,SK_Pilot_pkg_txt_sk_pms.eps,Never,"Slovakia, Pilot, Herbicíd, Slovak","Black, PMS 361 C Green, PMS 285 C Blue",
PILOT Herbicíd,PILOT Herbicíd,SK_Pilot_pkg_bdg_sk_pms.eps,Never,"Slovakia, Pilot, Herbicíd, Slovak","Black, PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue",
GARLAND FORTE Herbicíd,GARLAND FORTE Herbicíd,SK_Garland_Forte_pkg_bdg_sk_pms.eps,Never,"Slovakia, Garland Forte, Herbicíd, Slovak","Black, PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue",
GARLAND FORTE Herbicíd,GARLAND FORTE Herbicíd,SK_Garland_Forte_pkg_txt_sk_pms.eps,Never,"Slovakia, Garland Forte, Herbicíd, Slovak","Black, PMS 361 C Green, PMS 285 C Blue",
EQUIP ULTRA Herbicíd,EQUIP ULTRA Herbicíd,SK_Equip_Ultra_pkg_txt_sk_pms.eps,Never,"Slovakia, Equip Ultra, Herbicíd, Slovak","Black, PMS 361 C Green, PMS 285 C Blue",
EQUIP ULTRA Herbicíd,EQUIP ULTRA Herbicíd,SK_Equip_Ultra_pkg_bdg_sk_pms.eps,Never,"Slovakia, Equip Ultra, Herbicíd, Slovak","Black, PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue",
DOMINATOR 360 TF Herbicíd,DOMINATOR 360 TF Herbicíd,SK_Dominator_360_TF_pkg_txt_sk_pms.eps,Never,"Slovakia, Dominator 360 TF, Herbicíd, Slovak","Black, PMS 361 C Green, PMS 285 C Blue",
DOMINATOR 360 TF Herbicíd,DOMINATOR 360 TF Herbicíd,SK_Dominator_360_TF_pkg_bdg_sk_pms.eps,Never,"Slovakia, Dominator 360 TF, Herbicíd, Slovak","Black, PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue",
CIRRUS CS Herbicíd,CIRRUS CS Herbicíd,SK_Cirrus_CS_pkg_bdg_sk_pms.eps,Never,"Slovakia, Cirrus CS, Herbicíd, Slovak","Black, PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue",
CIRRUS CS Herbicíd,CIRRUS CS Herbicíd,SK_Cirrus_CS_pkg_txt_sk_pms.eps,Never,"Slovakia, Cirrus CS, Herbicíd, Slovak","Black, PMS 361 C Green, PMS 285 C Blue",
BALATON PLUS Herbicíd,BALATON PLUS Herbicíd,SK_Balaton_Plus_pkg_bdg_sk_pms.eps,Never,"Slovakia, Balaton Plus, Herbicíd, Slovak","Black, PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue",
BALATON PLUS Herbicíd,BALATON PLUS Herbicíd,SK_Balaton_Plus_pkg_txt_sk_pms.eps,Never,"Slovakia, Balaton Plus, Herbicíd, Slovak","Black, PMS 361 C Green, PMS 285 C Blue",
AUTOR Herbicíd,AUTOR Herbicíd,SK_Autor_pkg_bdg_sk_pms.eps,Never,"Slovakia, Autor, Herbicíd, Slovak","Black, PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue",
AUTOR Herbicíd,AUTOR Herbicíd,SK_Autor_pkg_txt_sk_pms.eps,Never,"Slovakia, Autor, Herbicíd, Slovak","Black, PMS 361 C Green, PMS 285 C Blue",
SAMSON EXTRA 60 D Herbicíd,SAMSON EXTRA 6 OD Herbicíd,SK_Samson_Extra_6_OD_pkg_txt_sk_pms.eps,Never,"Slovakia, Samson Extra 6 OD, Herbicíd, Slovak","Black, PMS 361 C Green, PMS 285 C Blue",
SAMSON EXTRA 60 D Herbicíd,SAMSON EXTRA 6 OD Herbicíd,SK_Samson_Extra_6_OD_pkg_bdg_sk_pms.eps,Never,"Slovakia, Samson Extra 6 OD, Herbicíd, Slovak","Black, PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue",
AZBANY Fungicíd,AZBANY Fungicíd,SK_Azbany_pkg_txt_sk_pms.eps,Never,"Slovakia, Azbany, Fungicíd, Slovak","PMS 513 C Purple, PMS 285 C Blue, Black",
AZBANY Fungicíd,AZBANY Fungicíd,SK_Azbany_pkg_bdg_sk_pms.eps,Never,"Slovakia, Azbany, Fungicíd, Slovak","PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue, Black",
AZIMUT Fungicíd,AZIMUT Fungicíd,SK_Azimut_pkg bdg_sk_pms.eps,Never,"Slovakia, Azimut, Fungicíd, Slovak","PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue, Black",
AZIMUT Fungicíd,AZIMUT Fungicíd,SK_Azimut_pkg txt_sk_pms.eps,Never,"Slovakia, Azimut, Fungicíd, Slovak","PMS 513 C Purple, PMS 285 C Blue, Black",
CARAMBA Fungicíd,CARAMBA Fungicíd,SK_Caramba_pkg_bdg_sk_pms.eps,Never,"Slovakia, Caramba, Fungicíd, Slovak","PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue, Black",
CARAMBA Fungicíd,CARAMBA Fungicíd,SK_Caramba_pkg_txt_sk_pms.eps,Never,"Slovakia, Caramba, Fungicíd, Slovak","PMS 513 C Purple, PMS 285 C Blue, Black",
CORINTH Fungicíd,CORINTH Fungicíd,SK_Corinth_pkg_bdg_sk_pms.eps,Never,"Slovakia, Corinth, Fungicíd, Slovak","PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue, Black",
CORINTH Fungicíd,CORINTH Fungicíd,SK_Corinth_pkg_txt_sk_pms.eps,Never,"Slovakia, Corinth, Fungicíd, Slovak","PMS 513 C Purple, PMS 285 C Blue, Black",
DITHANE DG NT Fungicíd,DITHANE DG NT Fungicíd,SK_Dithane_DG_NT_pkg_txt_sk_pms.eps,Never,"Slovakia, Dithane DG NT, Fungicíd, Slovak","PMS 513 C Purple, PMS 285 C Blue, Black",
DITHANE DG NT Fungicíd,DITHANE DG NT Fungicíd,SK_Dithane_DG_NT_pkg_bdg_sk_pms.eps,Never,"Slovakia, Dithane DG NT, Fungicíd, Slovak","PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue, Black",
LIBRAX Fungicíd,LIBRAX Fungicíd,SK_Librax_pkg_txt_sk_pms.eps,Never,"Slovakia, Librax, Fungicíd, Slovak","PMS 513 C Purple, PMS 285 C Blue, Black",
LIBRAX Fungicíd,LIBRAX Fungicíd,SK_Librax_pkg_bdg_sk_pms.eps,Never,"Slovakia, Librax, Fungicíd, Slovak","PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue, Black",
MIZONA Fungicíd,MIZONA Fungicíd,SK_Mizona_pkg_txt_sk_pms.eps,Never,"Slovakia, Mizona, Fungicíd, Slovak","PMS 513 C Purple, PMS 285 C Blue, Black",
MIZONA Fungicíd,MIZONA Fungicíd,SK_Mizona_pkg_bdg_sk_pms.eps,Never,"Slovakia, Mizona, Fungicíd, Slovak","PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue, Black",
LYNX Fungicíd,LYNX Fungicíd,SK_Lynx_pkg_txt_sk_pms.eps,Never,"Slovakia, Lynx, Fungicíd, Slovak","PMS 513 C Purple, PMS 285 C Blue, Black",
LYNX Fungicíd,LYNX Fungicíd,SK_Lynx_pkg_bdg_sk_pms.eps,Never,"Slovakia, Lynx, Fungicíd, Slovak","PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue, Black",
Columbo 0.8 MG INSECTICIDE,"Columbo 0.8 MG, INSECTICIDE - Spain",ES_Columbo_0.8_MG_pkg_txt_es_pms.eps,Never,"Spain, Columbo 0.8 MG, INSECTICIDA, SPANISH, Insecticide","Black, PMS 158 C Orange, PMS 285 C Blue",
Columbo 0.8 MG INSECTICIDE,"Columbo 0.8 MG, INSECTICIDE - Spain",ES_Columbo_0.8_MG_pkg_bdg_es_pms.eps,Never,"Spain, Columbo 0.8 MG, INSECTICIDA, SPANISH, Insecticide","Black, PMS 158 C Orange, PMS 1495 C Orange, PMS 285 C Blue",
SKELETON Regulátor růstu,SKELETON Regulátor růstu,CZ_Skeleton_pkg_txt_cs_pms.eps,Never,"Czech republic, Skeleton, Regulátor růstu, Czech","Black, PMS 7466 C Blue, PMS 285 C Blue",
SKELETON Regulátor růstu,SKELETON Regulátor růstu,CZ_Skeleton_pkg_bdg_cs_pms.eps,Never,"Czech republic, Skeleton, Regulátor růstu, Czech","Black, PMS 7466 C Blue, PMS 3262 C Blue, PMS 285 C Blue",
RAFAN MAX Insekticid,RAFAN MAX Insekticid,CZ_Rafan_Max_pkg_bdg_cs_pms.eps,Never,"Czech republic, Rafan Max, Insekticid, Czech","Black, PMS 158 C Orange, PMS 1495 C Orange, PMS 285 C Blue",
RAFAN MAX Insekticid,RAFAN MAX Insekticid,CZ_Rafan_Max_pkg_txt_cs_pms.eps,Never,"Czech republic, Rafan Max, Insekticid, Czech","Black, PMS 158 C Orange, PMS 285 C Blue",
PROMIR Fungicid,PROMIR Fungicid,CZ_Promir_pkg_txt_cs_pms.eps,Never,"Czech republic, Promir, Fungicid, Czech","Black, PMS 513 C Purple, PMS 285 C Blue",
PROMIR Fungicid,PROMIR Fungicid,CZ_Promir_pkg_bdg_cs_pms.eps,Never,"Czech republic, Promir, Fungicid, Czech","Black, PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue",
LYNX Fungicid,LYNX Fungicid,CZ_Lynx_pkg_txt_cs_pms.eps,Never,"Czech republic, Lynx, Fungicid, Czech","Black, PMS 513 C Purple, PMS 285 C Blue",
LYNX Fungicid,LYNX Fungicid,CZ_Lynx_pkg_bdg_cs_pms.eps,Never,"Czech republic, Lynx, Fungicid, Czech","Black, PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue",
FIXATOR Regulátor růstu,FIXATOR Regulátor růstu,CZ_Fixator_pkg_txt_cs_pms.eps,Never,"Czech republic, Fixator, Regulátor růstu, Czech","Black, PMS 7466 C Blue, PMS 285 C Blue",
FIXATOR Regulátor růstu,FIXATOR Regulátor růstu,CZ_Fixator_pkg_bdg_cs_pms.eps,Never,"Czech republic, Fixator, Regulátor růstu, Czech","Black, PMS 7466 C Blue, PMS 3262 C Blue, PMS 285 C Blue",
SOLIGOR Fungicid,SOLIGOR Fungicid,CZ_Soligor_pkg_bdg_cs_pms.eps,Never,"Czech republic, Soligor, Fungicid, Czech","PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue, Black",
SOLIGOR Fungicid,SOLIGOR Fungicid,CZ_Soligor_pkg_txt_cs_pms.eps,Never,"Czech republic, Soligor, Fungicid, Czech","PMS 513 C Purple, PMS 285 C Blue, Black",
GAZELLE Insekticid,"Czech republic, Gazelle, Insekticid, Czech GAZELLE Insekticid",CZ_Gazelle_pkg_bdg_cs_pms.eps,Never,"Czech republic, Gazelle, Insekticid, Czech","PMS 158 C Orange, PMS 1495 C Orange, PMS 285 Blue, Black",
GAZELLE Insekticid,"Czech republic, Gazelle, Insekticid, Czech GAZELLE Insekticid",CZ_Gazelle_pkg_txt_cs_pms.eps,Never,"Czech republic, Gazelle, Insekticid, Czech","PMS 158 C Orange, PMS 285 Blue, Black",
KARIS 10 SC Insekticid,KARIS 10 SC Insekticid,CZ_Karis_10_SC_pkg_bdg_cs_pms.eps,Never,"Czech republic, Karis 10 SC, Insekticid, Czech","PMS 158 C Orange, PMS 1495 C Orange, PMS 285 Blue, Black",
KARIS 10 SC Insekticid,KARIS 10 SC Insekticid,CZ_Karis_10_SC_pkg_txt_cs_pms.eps,Never,"Czech republic, Karis 10 SC, Insekticid, Czech","PMS 158 C Orange, PMS 285 Blue, Black",
MAGMA Insekticid,MAGMA Insekticid,CZ_Magma_pkg_txt_cz_pms.eps,Never,"Czech republic, Magma, Insekticid, Czech","PMS 158 C Orange, PMS 285 Blue, Black",
MAGMA Insekticid,MAGMA Insekticid,CZ_Magma_pkg_bdg_cz_pms.eps,Never,"Czech republic, Magma, Insekticid, Czech","PMS 158 C Orange, PMS 1495 C Orange, PMS 285 Blue, Black",
BALATON PLUS Herbicid,BALATON PLUS Herbicid,CZ_Balaton_Plus_pkg_bdg_cs_pms.eps,Never,"Czech republic, Balaton Plus, Herbicid, Czech","PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue, Black",
BALATON PLUS Herbicid,BALATON PLUS Herbicid,CZ_Balaton_Plus_pkg_txt_cs_pms.eps,Never,"Czech republic, Balaton Plus, Herbicid, Czech","PMS 361 C Green, PMS 285 C Blue, Black",
